frame,GTID,x,y
9,4728,0.001397769,0.034789268
9,4954,0.001537388,0.032202846
9,4702,0.001889648,0.037412109
9,4702,0.001889648,0.037470703
9,0,0.002092729,0.025986994
9,4961,0.002029127,0.032436736
9,4609,0.002132161,0.031796224
9,4950,0.00210465,0.033395602
9,2557,0.002079133,0.034330267
9,4788,0.002323975,0.027025635
9,4119,0.002631445,0.025150781
9,1404,0.002680307,0.033537062
9,1428,0.002664551,0.032734863
9,2532,0.002969513,0.036932831
9,1428,0.002926604,0.032724609
9,4959,0.003019409,0.033618164
9,1478,0.003039063,0.035488281
9,4960,0.003058594,0.031177734
9,4995,0.003205423,0.03238511
9,4786,0.003164063,0.026645508
9,4957,0.003343331,0.031347656
9,1238,0.003314327,0.029113533
9,4943,0.00328125,0.035234375
9,1445,0.003263221,0.03378155
9,4786,0.003315874,0.026636186
9,1196,0.003616406,0.027494531
9,1333,0.003549805,0.030424805
9,1341,0.003593052,0.030809849
9,4981,0.003737695,0.032329102
9,4942,0.00372876,0.033424072
9,3217,0.003891253,0.026150077
9,1471,0.004034424,0.034307861
9,0,0.004072266,0.034567649
9,4331,0.0040625,0.029282227
9,1469,0.004217623,0.033986629
9,1101,0.004298868,0.024789939
9,4953,0.004244385,0.031787109
9,3578,0.004379883,0.036858215
9,4453,0.004482422,0.032694186
9,1418,0.004491338,0.035776579
9,4330,0.004568059,0.028999399
9,1443,0.004622396,0.037434896
9,1443,0.004511719,0.0375
9,3682,0.004895089,0.023231585
9,3817,0.004978376,0.025013253
9,2242,0.005418788,0.027994393
9,4949,0.005402182,0.031926874
9,4874,0.005278914,0.030627555
9,4946,0.005207349,0.034985238
9,4457,0.005285723,0.032702873
9,4328,0.00531189,0.028725586
9,4778,0.005311523,0.025385742
9,2261,0.005421317,0.024017857
9,0,0.005447266,0.025896484
9,4951,0.005472301,0.033698509
9,4778,0.005589334,0.025396569
9,3592,0.005689603,0.031576022
9,865,0.005687902,0.023685662
9,4831,0.005704013,0.028848544
9,0,0.00569615,0.034885045
9,4292,0.005722341,0.024647177
9,3812,0.005836447,0.022805707
9,3597,0.005752528,0.029891429
9,863,0.005756836,0.023950195
9,863,0.005756836,0.024038086
9,3826,0.005835405,0.026614879
9,4952,0.006335559,0.033547108
9,4947,0.006234976,0.031796124
9,4314,0.006403091,0.026810949
9,1452,0.006627855,0.032144681
9,4417,0.006571181,0.034561632
9,4324,0.006766663,0.028110352
9,4327,0.006810059,0.0271875
9,1308,0.007159052,0.023654042
9,1342,0.007032021,0.030824167
9,4326,0.007256402,0.026635742
9,4322,0.007272192,0.02776182
9,2724,0.007297585,0.02989169
9,1449,0.007315848,0.03160505
9,0,0.007219587,0.031870815
9,2199,0.007287212,0.02464484
9,3181,0.007354688,0.025674609
9,3846,0.007359619,0.03442627
9,1449,0.007426758,0.031899414
10,1806,-0.007357337,0.022678329
10,2629,-0.00729402,0.025656851
10,1543,-0.007414202,0.028959961
10,333,-0.007381185,0.036679688
10,4751,-0.006889224,0.033899032
10,2626,-0.0072229,0.026414795
10,1543,-0.007211217,0.028959961
10,4665,-0.007078943,0.03724246
10,2622,-0.006944633,0.027425696
10,2621,-0.006583152,0.026062692
10,2618,-0.006526611,0.028675781
10,5018,-0.006542492,0.034506002
10,2578,-0.006294727,0.027318164
10,2613,-0.006351705,0.029365473
10,2611,-0.006284537,0.030049304
10,2325,-0.006316784,0.025158455
10,2616,-0.006204569,0.026486923
10,2608,-0.006000189,0.031428459
10,0,-0.005865138,0.02684074
10,4757,-0.005663597,0.033309617
10,2605,-0.005786133,0.032647372
10,1018,-0.005630493,0.027824707
10,4679,-0.005545573,0.03669987
10,3912,-0.005484212,0.032001139
10,2591,-0.005313585,0.030854492
10,2598,-0.005422363,0.03467041
10,0,-0.005071651,0.02974752
10,1079,-0.005081502,0.028388946
10,447,-0.005222656,0.023789063
10,820,-0.005092605,0.022791959
10,4761,-0.004615203,0.033029391
10,0,-0.004841657,0.025412249
10,2593,-0.004811198,0.03722819
10,1458,-0.004675918,0.034167651
10,3913,-0.004582031,0.031668248
10,1150,-0.00423457,0.029367773
10,3914,-0.004113548,0.031551403
10,2511,-0.0039375,0.026273438
10,810,-0.003947545,0.028251395
10,2553,-0.003958629,0.035634766
10,1019,-0.003735352,0.028974609
10,2577,-0.003669752,0.033147503
10,4766,-0.00358129,0.032696323
10,383,-0.003432692,0.035453275
10,5105,-0.003550319,0.036873972
10,2576,-0.003344939,0.033756369
10,427,-0.003208008,0.032021484
10,1500,-0.002946122,0.036743998
10,5100,-0.002807478,0.03611635
10,1363,-0.002644895,0.029882131
10,2573,-0.002629395,0.0342899
10,1504,-0.002592773,0.037216448
10,3915,-0.002576953,0.031557422
10,5107,-0.002583452,0.03556907
10,2471,-0.002453866,0.02595198
10,353,-0.002475586,0.035214844
10,353,-0.002475586,0.035273438
10,2554,-0.002329102,0.036005859
10,4776,-0.002004909,0.031030402
10,362,-0.002215681,0.034567801
10,1151,-0.002165222,0.026911011
10,5104,-0.002064242,0.034035842
10,1232,-0.002094727,0.029326172
10,1165,-0.001832758,0.022871321
10,1491,-0.001702148,0.036305664
10,274,-0.001704545,0.024670632
10,1227,-0.001511855,0.031749637
10,274,-0.001552734,0.024682617
10,4777,-0.001482156,0.030279652
10,1392,-0.001239583,0.031254557
10,0,-0.001305804,0.032260045
10,5110,-0.001140708,0.032599942
10,4783,-0.000991148,0.029254261
10,398,-0.001068004,0.035696245
10,3117,-0.001006284,0.022962381
10,5109,-0.000996094,0.031772461
10,3917,-0.000798496,0.032159865
10,4716,-0.0005988,0.036238805
10,834,-0.000632813,0.02605957
10,3124,-0.000394176,0.023374911
10,1728,-0.000380859,0.027026978
10,4796,-0.000216749,0.024621522
10,4790,-0.000258247,0.02800727
10,414,-0.000135272,0.028893591
10,4793,5.34E-05,0.025767125
10,407,-0.000108817,0.030585938
10,4792,0.000155577,0.026797043
10,4644,4.48E-05,0.035318197
10,0,0.00043126,0.029871888
10,5111,0.00013747,0.030512695
10,3989,0.000220642,0.023774414
10,451,0.000239772,0.027882915
10,5106,0.000193917,0.030916574
10,2569,0.000200195,0.033442383
10,424,0.000308479,0.03262207
10,436,0.000538612,0.024971304
10,3029,0.000547526,0.035176432
10,3016,0.000549107,0.035824219
10,5091,0.00070731,0.031365593
10,441,0.000686918,0.024323886
10,4791,0.000697632,0.027557373
10,444,0.000748402,0.022818271
10,3035,0.000690569,0.034670759
10,445,0.00080658,0.023235168
10,4962,0.001105143,0.030610026
10,3035,0.00074707,0.034614258
10,4779,0.000981445,0.028374023
10,4779,0.001043701,0.028436279
10,849,0.001739234,0.024748535
10,4610,0.001205859,0.031484766
10,4332,0.001273082,0.029997337
10,4728,0.001395165,0.034805479
10,4954,0.001566051,0.032226563
10,4702,0.001889648,0.037399089
10,4961,0.002019043,0.032493896
10,4609,0.002133903,0.031795967
10,4950,0.002108513,0.033395852
10,2557,0.002127821,0.034347873
10,4122,0.002311124,0.025855824
10,4788,0.002361464,0.027004906
10,4119,0.002661994,0.025112592
10,4959,0.002913595,0.033624147
10,1428,0.002826416,0.032720947
10,1487,0.002739258,0.037063802
10,2532,0.003069595,0.036909279
10,1478,0.00300293,0.035390625
10,4960,0.003294888,0.031315329
10,4995,0.003271109,0.032485727
10,4786,0.003278166,0.026621608
10,1238,0.003303931,0.029112588
10,4943,0.003271998,0.035253392
10,1196,0.003616406,0.027492773
10,1341,0.003573172,0.030805664
10,1333,0.003530273,0.030395508
10,4942,0.003821411,0.033309174
10,4981,0.00374005,0.032322192
10,3217,0.003896484,0.026165305
10,1471,0.004075567,0.034364822
10,4331,0.004180773,0.029258898
10,1101,0.00430542,0.024771118
10,4953,0.004254416,0.031804942
10,1469,0.004287109,0.03397583
10,3578,0.004359067,0.036956466
10,4453,0.004512804,0.032671441
10,1418,0.004507031,0.035778516
10,4330,0.0046875,0.028945313
10,1443,0.004555664,0.037368164
10,1443,0.004541016,0.037470703
10,1443,0.004663086,0.037426758
10,0,0.004857884,0.023117547
10,3817,0.004967913,0.025006278
10,2242,0.005454102,0.028109266
10,4898,0.005070801,0.031582031
10,4946,0.005205987,0.034987282
10,4883,0.005216878,0.03081665
10,3684,0.005295589,0.027402582
10,3844,0.005401042,0.030195313
10,4778,0.00546582,0.025475586
10,4328,0.005382008,0.028705767
10,4949,0.005616245,0.03191844
10,4951,0.005471191,0.033689575
10,2261,0.005449219,0.024041016
10,4448,0.005375977,0.032666016
10,4448,0.005375977,0.032724609
10,865,0.005687902,0.023701172
10,4292,0.005715921,0.024618467
10,4831,0.005695135,0.028836115
10,3812,0.005838805,0.022799202
10,3597,0.005759499,0.029897461
10,863,0.005786133,0.024019043
10,4607,0.005847312,0.034941693
10,3826,0.005808424,0.026592646
10,4952,0.006359711,0.033558197
10,4947,0.006278821,0.031795684
10,4314,0.006411947,0.026806641
10,4417,0.006579102,0.034539063
10,1452,0.006701124,0.032102229
10,4324,0.006767578,0.028081055
10,4327,0.006930176,0.027055664
10,1342,0.007021961,0.030816025
10,1308,0.007150879,0.023612793
10,4322,0.007272949,0.027492188
10,3187,0.007299691,0.027896757
10,0,0.007268,0.026533467
10,2724,0.007296697,0.029897017
10,2199,0.007310341,0.024632504
10,3847,0.007333233,0.034360727
10,1449,0.007333594,0.031766016
10,3181,0.007358398,0.025604248
11,1806,-0.007332422,0.022693359
11,2630,-0.007250115,0.025458123
11,2628,-0.007293338,0.026025127
11,333,-0.007412109,0.036568359
11,333,-0.007402344,0.036708984
11,1543,-0.007275391,0.028949751
11,3911,-0.007441406,0.033867188
11,3911,-0.007391602,0.033952148
11,2626,-0.007214063,0.026537109
11,4665,-0.007090541,0.037255162
11,0,-0.006825776,0.033913112
11,2622,-0.006913381,0.027475699
11,2621,-0.006568271,0.026091974
11,2619,-0.006506873,0.028767306
11,5018,-0.006543423,0.034518532
11,2578,-0.006285674,0.027309471
11,2613,-0.006340681,0.029486607
11,2611,-0.006268136,0.030145787
11,2325,-0.006280518,0.025155945
11,2616,-0.00613916,0.026525391
11,2608,-0.006004899,0.031507108
11,0,-0.005856013,0.026821529
11,4757,-0.005673014,0.033388265
11,2605,-0.005760216,0.032769681
11,4679,-0.005552395,0.036688604
11,1018,-0.005625862,0.027819968
11,3912,-0.005535386,0.032050781
11,2598,-0.005433524,0.034799456
11,2591,-0.005297852,0.030889214
11,0,-0.005108588,0.029704845
11,2601,-0.005101543,0.028295998
11,447,-0.005237069,0.023796134
11,820,-0.005114667,0.02281754
11,4760,-0.004852505,0.033074488
11,0,-0.004859708,0.025261766
11,2593,-0.004764278,0.037311086
11,1458,-0.004664213,0.034178936
11,3913,-0.004647321,0.0317101
11,2595,-0.004674762,0.029624236
11,1150,-0.004238892,0.029348755
11,4763,-0.004228072,0.032971635
11,3914,-0.004130088,0.031582031
11,2553,-0.004002559,0.035634092
11,810,-0.003957741,0.028251953
11,2511,-0.00392974,0.026272171
11,378,-0.003900391,0.036134766
11,1019,-0.003752254,0.0289686
11,2577,-0.00365625,0.033188672
11,382,-0.003448017,0.035484375
11,5105,-0.003600586,0.036903809
11,4766,-0.003607031,0.032729297
11,2576,-0.00333857,0.033741084
11,427,-0.003251953,0.032074751
11,1500,-0.002971436,0.036728027
11,5100,-0.002811612,0.036156783
11,1363,-0.002650036,0.029868164
11,3915,-0.00262207,0.031567383
11,2573,-0.002712891,0.034353516
11,5107,-0.002617612,0.03561481
11,1504,-0.002614494,0.037212082
11,2573,-0.002556152,0.034423828
11,2471,-0.002460938,0.025964103
11,2573,-0.002548828,0.034257813
11,353,-0.002431641,0.035222168
11,2554,-0.002310268,0.036041016
11,4776,-0.002030616,0.031051263
11,362,-0.002203125,0.034594587
11,1151,-0.002162298,0.026903982
11,1232,-0.002211914,0.029326172
11,1232,-0.002098389,0.029318848
11,5104,-0.002032138,0.034020774
11,1165,-0.001844371,0.022852228
11,1491,-0.001700033,0.036239421
11,274,-0.00164481,0.02468192
11,1227,-0.001524135,0.031755022
11,4777,-0.001460658,0.030287388
11,1392,-0.001252093,0.031230469
11,5108,-0.001169721,0.03258071
11,4783,-0.000997266,0.029282031
11,398,-0.00109654,0.035726144
11,3917,-0.000881678,0.032017921
11,3117,-0.001040737,0.022933873
11,4716,-0.000605231,0.036235947
11,834,-0.000745739,0.026076882
11,834,-0.000591264,0.026076882
11,3124,-0.000410156,0.023361594
11,1728,-0.000355748,0.027023079
11,4790,-0.000281442,0.028018859
11,4797,-0.000214513,0.024671196
11,414,-0.00013586,0.028929215
11,4793,3.77E-05,0.02578125
11,4792,0.000173256,0.026836443
11,4644,4.81E-05,0.035347806
11,5114,0.000313334,0.029833151
11,5111,0.000117188,0.030537109
11,3989,0.000205078,0.023748047
11,451,0.000250565,0.02791067
11,5106,0.000221191,0.030919922
11,424,0.00030993,0.03263749
11,2569,0.000275879,0.033530273
11,1216,0.000314941,0.02465332
11,436,0.000608511,0.024747695
11,3029,0.000537305,0.035132813
11,3016,0.000536054,0.035836413
11,5091,0.00069073,0.031360051
11,4967,0.000587402,0.030155273
11,4791,0.000705218,0.027626953
11,4969,0.000722656,0.029791667
11,0,0.000781599,0.023100586
11,4962,0.00108934,0.030644216
11,849,0.00171169,0.024750119
11,4610,0.001245888,0.031529605
11,4332,0.001378906,0.03
11,4728,0.001393799,0.034833252
11,4964,0.001435547,0.031236328
11,4954,0.001567383,0.032255859
11,4961,0.002023926,0.032487793
11,4609,0.002150136,0.031801758
11,4950,0.002106628,0.033397522
11,2557,0.002217407,0.034410095
11,0,0.002322266,0.025863281
11,4788,0.002398256,0.027005587
11,4119,0.002696484,0.025066406
11,4959,0.002916166,0.033623047
11,2532,0.002996947,0.036989574
11,1428,0.002827148,0.032705776
11,4960,0.003043213,0.031190186
11,4995,0.003313337,0.032530692
11,4943,0.003204013,0.035330256
11,4957,0.003349422,0.031344276
11,1238,0.003307884,0.029098011
11,4786,0.003319336,0.026630859
11,1196,0.003618727,0.027480469
11,1341,0.003577249,0.030784954
11,1333,0.003539429,0.030410156
11,4981,0.003735609,0.032296978
11,4942,0.003814348,0.033307408
11,3217,0.003903537,0.026136068
11,1471,0.004081011,0.034343371
11,1101,0.004306641,0.024782715
11,1469,0.004287109,0.033918945
11,4953,0.004250977,0.03178418
11,4331,0.004291992,0.029162598
11,3578,0.004359908,0.037038352
11,1418,0.004466553,0.035771484
11,4453,0.004556207,0.032700738
11,1443,0.004595703,0.03740625
11,4330,0.004821883,0.02887207
11,0,0.004817794,0.022953331
11,3817,0.004973323,0.025013815
11,2242,0.005426741,0.028110099
11,4898,0.005077611,0.031595909
11,4946,0.005230824,0.034981135
11,4874,0.005223999,0.030795593
11,3684,0.005299072,0.027260742
11,3844,0.005423743,0.030087891
11,4778,0.005483111,0.025407858
11,4448,0.005335938,0.032630859
11,4951,0.005483398,0.033720703
11,2261,0.00545304,0.024029806
11,4949,0.005613556,0.03191391
11,4831,0.005688616,0.028837333
11,865,0.005730469,0.023858842
11,4292,0.005717616,0.024629221
11,3812,0.005847005,0.022794271
11,3826,0.005827415,0.026598899
11,3597,0.005816067,0.02997962
11,0,0.005936612,0.034970703
11,4952,0.006367508,0.033578061
11,4947,0.006298131,0.031774554
11,4314,0.006401367,0.026793716
11,4417,0.006572602,0.034521821
11,1452,0.006816149,0.032076994
11,4324,0.006813886,0.028073967
11,1342,0.007044356,0.030820313
11,1308,0.007150444,0.023555089
11,4327,0.006999023,0.026922363
11,4322,0.00731114,0.027702288
11,3847,0.007298509,0.034367626
11,2724,0.007294922,0.029890803
11,2199,0.007331194,0.024673549
11,0,0.00732927,0.026408607
11,1449,0.007343262,0.031683105
11,3181,0.007371349,0.025554518
11,0,0.007485352,0.031904297
12,2629,-0.007186523,0.025438477
12,2630,-0.00737915,0.02571167
12,2602,-0.007371419,0.02785319
12,0,-0.007364909,0.034010417
12,333,-0.007441406,0.036572266
12,333,-0.007441406,0.036679688
12,1806,-0.007317708,0.022696398
12,2628,-0.007289595,0.026123935
12,1543,-0.007289252,0.028967994
12,4665,-0.007100307,0.037260045
12,2626,-0.007176688,0.026629813
12,0,-0.006838108,0.033916739
12,2622,-0.006871449,0.027556374
12,2621,-0.00653248,0.026113643
12,5018,-0.006546065,0.03453387
12,2619,-0.006669141,0.028714453
12,0,-0.006341846,0.029381799
12,2578,-0.006287608,0.027305311
12,0,-0.00631235,0.028519381
12,2611,-0.006236662,0.030254383
12,2325,-0.006222278,0.025165071
12,2608,-0.00602624,0.031613876
12,2616,-0.006136364,0.026572266
12,2571,-0.00588956,0.027022372
12,4757,-0.005649099,0.033463174
12,1075,-0.005816476,0.026590053
12,2605,-0.005743408,0.032849121
12,3912,-0.005615498,0.032114126
12,1018,-0.005622415,0.027806181
12,4679,-0.005566406,0.036696999
12,0,-0.005281677,0.030866089
12,2588,-0.005394072,0.031042624
12,2598,-0.005527344,0.034929199
12,0,-0.005357143,0.034867467
12,2589,-0.005214052,0.029874894
12,2598,-0.005361328,0.035029297
12,447,-0.005240234,0.023818359
12,3762,-0.005107135,0.028268038
12,820,-0.005145854,0.022829826
12,4760,-0.004870605,0.033066057
12,3763,-0.004979074,0.02941476
12,3761,-0.004891881,0.025108119
12,2599,-0.004882813,0.028759766
12,0,-0.004749915,0.037353516
12,3913,-0.004705712,0.031734058
12,1458,-0.004688166,0.034156827
12,2595,-0.004664063,0.029679199
12,1150,-0.004254026,0.029348294
12,4763,-0.004266183,0.032985491
12,3914,-0.004198331,0.031619318
12,2553,-0.004047154,0.035660993
12,810,-0.003979048,0.028293679
12,2511,-0.003912856,0.026262063
12,1019,-0.00376277,0.028967097
12,5105,-0.003652344,0.036939174
12,4766,-0.003641905,0.03268622
12,2577,-0.003683697,0.033162521
12,382,-0.00346177,0.035517722
12,2577,-0.003574219,0.033291016
12,2576,-0.003296535,0.033803499
12,1500,-0.002958171,0.036723633
12,5100,-0.002822896,0.036189201
12,1363,-0.002856445,0.029853516
12,1363,-0.002608337,0.029788513
12,0,-0.002789714,0.030019531
12,3915,-0.002676897,0.031546875
12,1504,-0.002600911,0.037018229
12,1504,-0.002705078,0.037265625
12,5107,-0.002626953,0.035686384
12,2573,-0.002559375,0.034355859
12,353,-0.002512207,0.03525293
12,0,-0.00250279,0.037253069
12,2471,-0.002436872,0.025942383
12,2554,-0.002281989,0.036083457
12,4776,-0.002055359,0.031114655
12,362,-0.002209551,0.034637412
12,1151,-0.002171631,0.02690918
12,1232,-0.002114001,0.029353927
12,5104,-0.002044922,0.034038086
12,0,-0.002050781,0.030761719
12,4776,-0.002080078,0.030820313
12,1165,-0.001847701,0.022834917
12,4776,-0.002021484,0.030820313
12,1491,-0.001660156,0.036215007
12,274,-0.001647949,0.024666748
12,1227,-0.001527623,0.031731306
12,4777,-0.001495472,0.030310281
12,1392,-0.00127763,0.031224752
12,0,-0.001043819,0.032307601
12,4783,-0.001009411,0.029290026
12,398,-0.001097301,0.035752841
12,3117,-0.001070668,0.022895508
12,834,-0.00070712,0.026088867
12,4716,-0.000606166,0.036269531
12,3124,-0.000446948,0.02332917
12,455,-4.01E-05,0.026938753
12,4790,-0.000285435,0.028040458
12,4797,-0.000212856,0.024720859
12,4973,-0.000207895,0.028742488
12,4793,2.32E-05,0.025784567
12,5111,7.45E-05,0.030699649
12,4971,-1.54E-06,0.029264494
12,4644,6.32E-05,0.035321238
12,5114,0.000194799,0.029974815
12,3989,0.000180664,0.023761719
12,451,0.000244792,0.027974609
12,424,0.000317383,0.032677409
12,2569,0.000326953,0.033540234
12,436,0.000579834,0.024791992
12,2558,0.000629185,0.034973493
12,3016,0.000547626,0.035840595
12,4970,0.000597796,0.029649833
12,5091,0.00069668,0.03136582
12,4967,0.000634341,0.030152853
12,444,0.000735352,0.022895508
12,4791,0.000716912,0.027606273
12,445,0.000790128,0.023306108
12,4962,0.001112956,0.030663086
12,849,0.001726994,0.024751103
12,4728,0.001395996,0.034820068
12,4610,0.001380301,0.03144308
12,4332,0.001504163,0.030001542
12,4954,0.001566612,0.032257401
12,4702,0.00187207,0.037394531
12,4609,0.002152683,0.031802395
12,4961,0.002037464,0.032503551
12,4950,0.002110291,0.033396606
12,2557,0.002270508,0.034411926
12,4788,0.00242327,0.026985212
12,0,0.002567298,0.025764691
12,0,0.002860659,0.033593482
12,4119,0.002737247,0.025029297
12,1428,0.002869318,0.03267223
12,2534,0.003032227,0.036847714
12,2532,0.003054763,0.037181115
12,4995,0.003221261,0.032402344
12,4960,0.003320649,0.031313813
12,1238,0.003314327,0.029086127
12,4943,0.0033212,0.035305398
12,4786,0.003347168,0.026601563
12,1196,0.003618727,0.027478779
12,1341,0.003570838,0.030776367
12,4608,0.00373782,0.033132132
12,1333,0.003509766,0.030433594
12,1333,0.003588867,0.030395508
12,1356,0.003718813,0.03211221
12,4981,0.00375378,0.032477004
12,1333,0.003603516,0.03046875
12,3217,0.003919813,0.026122504
12,1471,0.00409885,0.03428928
12,1101,0.004301857,0.024764828
12,3578,0.004322621,0.037161754
12,4953,0.004305514,0.031789363
12,1469,0.004309304,0.033867188
12,4331,0.004394531,0.029122314
12,1418,0.004489453,0.035735156
12,4453,0.004527494,0.0327032
12,1443,0.004609863,0.037375488
12,0,0.004784642,0.022777549
12,4330,0.004859375,0.028859375
12,3817,0.00495745,0.025004883
12,4898,0.005066685,0.031591239
12,2242,0.005477717,0.028131658
12,4946,0.005219505,0.035010431
12,4874,0.005219216,0.030797575
12,3684,0.005304988,0.027105619
12,4778,0.005514844,0.025373438
12,3844,0.005436481,0.029985988
12,4949,0.005566406,0.031879373
12,2261,0.005452881,0.024006348
12,4951,0.005498362,0.033683846
12,4831,0.005689453,0.02878125
12,865,0.005748698,0.023895399
12,4292,0.005714911,0.024615436
12,3812,0.005830078,0.022793606
12,3826,0.005820313,0.026589007
12,3597,0.005821064,0.030020282
12,0,0.006104146,0.035033392
12,4952,0.006370605,0.033568359
12,4947,0.00632673,0.031804548
12,4314,0.006387634,0.026778259
12,4417,0.006595703,0.034520508
12,1452,0.006844308,0.032032645
12,4324,0.006828125,0.028036133
12,1342,0.007040264,0.030815054
12,1308,0.007081134,0.023692462
12,0,0.007017299,0.026918248
12,3847,0.00724993,0.034287807
12,3175,0.007233743,0.023275506
12,4322,0.007304688,0.027657399
12,2724,0.007296697,0.029897017
12,2199,0.007338867,0.024654652
12,3181,0.007373491,0.025482955
12,0,0.007397461,0.031666667
13,2629,-0.007207764,0.025571045
13,2602,-0.007354911,0.027896205
13,0,-0.007453125,0.036650391
13,1806,-0.007305024,0.022695986
13,2628,-0.007264763,0.026249138
13,1543,-0.007275696,0.028963623
13,4665,-0.007086271,0.037262052
13,2626,-0.007143206,0.026747001
13,0,-0.006861049,0.033926479
13,2622,-0.006843511,0.027617387
13,2621,-0.006492397,0.026162109
13,5018,-0.00654508,0.034518053
13,2615,-0.006391113,0.02924585
13,2578,-0.006305834,0.027294497
13,2611,-0.006210938,0.030368712
13,2325,-0.006196289,0.025164185
13,2608,-0.00602356,0.031682739
13,0,-0.005903506,0.026787357
13,4757,-0.005636626,0.033526786
13,3912,-0.005702311,0.032154948
13,2605,-0.005716337,0.032964154
13,4679,-0.005574777,0.036685069
13,1018,-0.005626831,0.027817383
13,2588,-0.005476626,0.030897807
13,2598,-0.005470873,0.035035241
13,447,-0.005251736,0.02382704
13,0,-0.00527832,0.027980957
13,2601,-0.005029183,0.028406386
13,820,-0.005175445,0.022817214
13,2589,-0.005157087,0.029882813
13,4760,-0.004887451,0.033074341
13,2591,-0.005114746,0.031066895
13,3763,-0.00496548,0.029262128
13,0,-0.004911655,0.025015443
13,3913,-0.004779898,0.0317503
13,1458,-0.004682173,0.034145508
13,2595,-0.004686168,0.029736328
13,1150,-0.004253791,0.029334789
13,3914,-0.004267578,0.031614118
13,4763,-0.004289202,0.033005022
13,2553,-0.004056803,0.035655111
13,810,-0.003987822,0.028286994
13,2511,-0.003904855,0.026255022
13,1019,-0.003751542,0.02895919
13,5105,-0.003695694,0.036974085
13,4766,-0.003662109,0.032717285
13,383,-0.003465144,0.035497897
13,2577,-0.003603516,0.033270264
13,2576,-0.003291016,0.033828125
13,427,-0.003312174,0.032101237
13,1500,-0.002974404,0.036685855
13,5100,-0.002810872,0.036210938
13,3915,-0.002770917,0.031533833
13,1363,-0.002681362,0.029822126
13,5107,-0.002680159,0.035718952
13,1504,-0.002615504,0.037109038
13,2573,-0.002559018,0.034428923
13,2471,-0.002449597,0.025965537
13,353,-0.002486328,0.035279297
13,2554,-0.002264476,0.036108398
13,362,-0.002230748,0.03463644
13,4776,-0.002073354,0.031135854
13,1151,-0.002173639,0.026916268
13,1232,-0.002134851,0.029335088
13,5104,-0.002051908,0.034013672
13,0,-0.002043457,0.030783691
13,4776,-0.002080078,0.030820313
13,1165,-0.001859686,0.022836914
13,1491,-0.001615636,0.036194566
13,274,-0.001669922,0.024676885
13,1227,-0.001534757,0.031739169
13,4777,-0.001513672,0.030311105
13,1392,-0.00129335,0.031195455
13,0,-0.00120448,0.032654675
13,4783,-0.001017295,0.029307669
13,398,-0.001111284,0.035755504
13,3117,-0.001110618,0.02291282
13,3917,-0.000869531,0.031894336
13,834,-0.000751172,0.026096484
13,4716,-0.000616597,0.036251817
13,3124,-0.000474743,0.023332298
13,4790,-0.000286754,0.028064187
13,455,1.30E-05,0.026959526
13,4797,-0.00021114,0.02478162
13,4973,-0.000183838,0.028681641
13,4793,-0.000238037,0.025883789
13,5111,6.50E-05,0.030729226
13,4793,3.26E-05,0.025803361
13,4971,3.26E-06,0.029294434
13,4644,6.33E-05,0.035352618
13,5114,0.000233643,0.029890869
13,5113,3.91E-05,0.030126953
13,3989,0.000151811,0.02371005
13,451,0.000267245,0.028017816
13,424,0.000326891,0.032710732
13,441,0.000568284,0.02458759
13,2569,0.000424805,0.03355957
13,434,0.000588989,0.02522644
13,3029,0.000541131,0.03515108
13,3016,0.000532924,0.035756138
13,3016,0.000541992,0.036031494
13,4970,0.000595227,0.029670589
13,5091,0.000694754,0.031369778
13,4967,0.000634341,0.030169412
13,4791,0.000686384,0.02757394
13,444,0.000743408,0.022924805
13,445,0.000788431,0.023365981
13,3035,0.000745312,0.034865625
13,4962,0.001103117,0.030646923
13,849,0.001697239,0.024758829
13,4728,0.001382963,0.034828726
13,0,0.001466864,0.031477977
13,4332,0.001611328,0.030000814
13,4954,0.001567383,0.032285156
13,4961,0.002067522,0.032500698
13,4609,0.002157142,0.031812585
13,4950,0.002139648,0.033438477
13,2557,0.002327586,0.03443393
13,4788,0.002460938,0.026967076
13,1404,0.002703683,0.03351981
13,4119,0.002749634,0.025005493
13,0,0.002822266,0.025658854
13,1487,0.002753906,0.036943359
13,4995,0.003079993,0.032506793
13,4959,0.003167114,0.033709717
13,2532,0.003159555,0.037043645
13,4960,0.003342874,0.031316339
13,4943,0.003232107,0.035274383
13,1238,0.003322449,0.029067078
13,4786,0.003376034,0.026580882
13,1196,0.003624925,0.02749061
13,1341,0.003557478,0.030776367
13,4981,0.003715995,0.03227417
13,4608,0.003761541,0.033205344
13,3217,0.003963759,0.025952691
13,4784,0.003896484,0.026283118
13,1471,0.004105903,0.034251302
13,1101,0.004303053,0.024760045
13,3578,0.004428711,0.037300415
13,4953,0.004326172,0.031831055
13,1469,0.004366508,0.033828974
13,1418,0.004506085,0.035715144
13,4331,0.004495944,0.029054612
13,4453,0.004524275,0.032666016
13,0,0.004750601,0.022700571
13,3817,0.004960029,0.025001136
13,4330,0.004989385,0.028820482
13,3845,0.005333942,0.031745075
13,2242,0.005422647,0.028158725
13,4883,0.00522521,0.030803185
13,0,0.005100586,0.034822266
13,4946,0.005279469,0.035059743
13,3684,0.005310059,0.026999268
13,0,0.005324144,0.025283203
13,3844,0.005451216,0.02986883
13,4951,0.005484186,0.03367156
13,2261,0.005453125,0.024058594
